TimeStamp;X;Y
02.09.2014 12:35:19,170;12891893;368372
02.09.2014 12:35:19,682;12891668;642447
02.09.2014 12:35:20,193;12891906;951203
02.09.2014 12:35:20,705;12891418;1260290
02.09.2014 12:35:21,200;12891681;1545645
02.09.2014 12:35:21,713;12891681;1854715
02.09.2014 12:35:22,207;12891931;2140058
02.09.2014 12:35:22,720;12891556;2449139
02.09.2014 12:35:23,230;12891831;2734447
02.09.2014 12:35:23,741;12891593;3067279
02.09.2014 12:35:24,236;12891381;3352610
02.09.2014 12:35:24,752;12891375;3661680
02.09.2014 12:35:25,252;12891612;3947000
02.09.2014 12:35:25,768;12891475;4253761
02.09.2014 12:35:26,274;12891350;4474843
02.09.2014 12:35:26,786;12891900;4586279
02.09.2014 12:35:27,280;12891600;4602145
02.09.2014 12:35:27,824;12891718;4602023
02.09.2014 12:35:28,309;12891400;4602023
02.09.2014 12:35:28,815;12891818;4602011
02.09.2014 12:35:29,365;12891831;4602011
02.09.2014 12:35:29,836;12891612;4602011
02.09.2014 12:35:30,339;12891650;4602011
02.09.2014 12:35:30,849;12891756;4602011
02.09.2014 12:35:31,345;12891700;4602011
02.09.2014 12:35:31,874;12891487;4602011
02.09.2014 12:35:32,370;12891481;4602011
02.09.2014 12:35:32,875;12891575;4602011
02.09.2014 12:35:33,376;12891887;4602011
02.09.2014 12:35:33,882;12891575;4602011
02.09.2014 12:35:34,394;12891818;4602011
02.09.2014 12:35:34,905;12891362;4602011
02.09.2014 12:35:35,406;12891575;4602011
02.09.2014 12:35:35,913;12891712;4595494
02.09.2014 12:35:36,424;12891706;4542476
02.09.2014 12:35:36,935;12891387;4523750
02.09.2014 12:35:37,436;12891600;4518226
02.09.2014 12:35:37,925;12891656;4514819
02.09.2014 12:35:38,452;12891381;4481906
02.09.2014 12:35:38,946;12891837;4482918
02.09.2014 12:35:39,458;12891468;4482953
02.09.2014 12:35:39,971;12891800;4482941
02.09.2014 12:35:40,485;12891418;4482941
02.09.2014 12:35:40,980;12891587;4482941
02.09.2014 12:35:41,496;12891356;4482941
02.09.2014 12:35:41,995;12891518;4482941
02.09.2014 12:35:42,506;12891706;4482941
02.09.2014 12:35:42,999;12891800;4482941
02.09.2014 12:35:43,519;12891850;4482941
02.09.2014 12:35:44,016;12891800;4482941
02.09.2014 12:35:44,528;12891593;4482941
02.09.2014 12:35:45,035;12891787;4482941
02.09.2014 12:35:45,553;12891481;4482941
02.09.2014 12:35:46,059;12891237;4482941
02.09.2014 12:35:46,575;12891387;4482941
02.09.2014 12:35:47,088;12891581;4482941
02.09.2014 12:35:47,606;12891143;4482941
02.09.2014 12:35:48,119;12891593;4482941
02.09.2014 12:35:48,616;12891812;4482941
02.09.2014 12:35:49,143;12891362;4482941
02.09.2014 12:35:49,641;12891387;4482941
02.09.2014 12:35:50,155;12891700;4482941
02.09.2014 12:35:50,650;12891981;4482941
02.09.2014 12:35:51,165;12891837;4482941
02.09.2014 12:35:51,665;12891600;4482941
02.09.2014 12:35:52,180;12891300;4482941
02.09.2014 12:35:52,679;12891506;4482941
02.09.2014 12:35:53,189;12891350;4482941
02.09.2014 12:35:53,703;12891600;4482941
02.09.2014 12:35:54,215;12891500;4482941
02.09.2014 12:35:54,713;12891600;4482941
02.09.2014 12:35:55,225;12891475;4482941
02.09.2014 12:35:55,721;12892081;4482941
02.09.2014 12:35:56,234;12891600;4482941
02.09.2014 12:35:56,741;12891912;4482941
02.09.2014 12:35:57,254;12891487;4482941
02.09.2014 12:35:57,752;12891600;4482941
02.09.2014 12:35:58,269;12891687;4482941
02.09.2014 12:35:58,769;12891600;4482941
02.09.2014 12:35:59,281;12891600;4482941
02.09.2014 12:35:59,773;12891206;4482941
02.09.2014 12:36:00,291;12891781;4482941
02.09.2014 12:36:00,805;12891693;4482941
02.09.2014 12:36:01,300;12891625;4482941
02.09.2014 12:36:01,818;12891493;4482941
02.09.2014 12:36:02,314;12891818;4482941
02.09.2014 12:36:02,828;12891625;4482941
02.09.2014 12:36:03,341;12891800;4482941
02.09.2014 12:36:03,859;12891506;4482941
02.09.2014 12:36:04,350;12891700;4482941
02.09.2014 12:36:04,864;12891912;4482941
02.09.2014 12:36:05,360;12891637;4482941
02.09.2014 12:36:05,872;12891712;4482941
02.09.2014 12:36:06,371;12891887;4482941
02.09.2014 12:36:06,889;12891818;4482941
02.09.2014 12:36:07,385;12891200;4482941
02.09.2014 12:36:07,897;12891706;4482941
02.09.2014 12:36:08,395;12891406;4482941
02.09.2014 12:36:08,925;12891587;4482941
02.09.2014 12:36:09,422;12891412;4482941
02.09.2014 12:36:09,924;12891912;4482941
02.09.2014 12:36:10,433;12891318;4482941
02.09.2014 12:36:10,935;12891831;4482941
02.09.2014 12:36:11,441;12891406;4482941
02.09.2014 12:36:11,959;12891681;4482941
02.09.2014 12:36:12,456;12891506;4482941
02.09.2014 12:36:12,975;12891425;4482941
02.09.2014 12:36:13,476;12891568;4482941
02.09.2014 12:36:13,992;12891293;4482941
02.09.2014 12:36:14,490;12891818;4482941
02.09.2014 12:36:15,002;12891725;4482941
02.09.2014 12:36:15,501;12891543;4482941
02.09.2014 12:36:16,011;12891712;4482941
02.09.2014 12:36:16,509;12891293;4482941
02.09.2014 12:36:17,025;12891787;4482941
02.09.2014 12:36:17,534;12891693;4482941
02.09.2014 12:36:18,035;12891350;4482941
02.09.2014 12:36:18,542;12891281;4482941
02.09.2014 12:36:19,062;12891500;4482941
02.09.2014 12:36:19,556;12891618;4482941
02.09.2014 12:36:20,070;12891706;4482941
02.09.2014 12:36:20,568;12891718;4482941
02.09.2014 12:36:21,079;12891687;4482941
02.09.2014 12:36:21,593;12891500;4482941
02.09.2014 12:36:22,095;12891737;4482941
02.09.2014 12:36:22,604;12891506;4482941
02.09.2014 12:36:23,105;12891475;4482941
02.09.2014 12:36:23,618;12891500;4482941
02.09.2014 12:36:24,130;12891693;4482941
02.09.2014 12:36:24,626;12891943;4482941
02.09.2014 12:36:25,141;12891875;4482941
02.09.2014 12:36:25,637;12891468;4482941
02.09.2014 12:36:26,148;12891818;4482941
02.09.2014 12:36:26,645;12891512;4482941
02.09.2014 12:36:27,175;12891481;4482941
02.09.2014 12:36:27,671;12891587;4482941
02.09.2014 12:36:28,184;12891500;4482941
02.09.2014 12:36:28,681;12891931;4482941
02.09.2014 12:36:29,204;12891487;4482941
02.09.2014 12:36:29,701;12891462;4482941
02.09.2014 12:36:30,205;12891918;4482941
02.09.2014 12:36:30,725;12891181;4482941
02.09.2014 12:36:31,217;12891475;4482941
02.09.2014 12:36:31,745;12891500;4482941
02.09.2014 12:36:32,241;12891587;4482941
02.09.2014 12:36:32,756;12891625;4482941
02.09.2014 12:36:33,256;12891400;4482941
02.09.2014 12:36:33,771;12891600;4482941
02.09.2014 12:36:34,269;12891612;4482941
02.09.2014 12:36:34,782;12891481;4482941
02.09.2014 12:36:35,277;12891800;4482941
02.09.2014 12:36:35,796;12891625;4482941
02.09.2014 12:36:36,285;12891393;4482941
02.09.2014 12:36:36,804;12891693;4482941
02.09.2014 12:36:37,355;12891500;4482941
02.09.2014 12:36:37,814;12891606;4482941
02.09.2014 12:36:38,322;12891293;4482941
02.09.2014 12:36:38,840;12891606;4482941
02.09.2014 12:36:39,399;12891525;4482941
02.09.2014 12:36:39,871;12891700;4482941
02.09.2014 12:36:40,375;12891718;4482941
02.09.2014 12:36:40,904;12891393;4482941
02.09.2014 12:36:41,453;12891818;4482941
02.09.2014 12:36:41,915;12891412;4482941
02.09.2014 12:36:42,433;12891268;4482941
02.09.2014 12:36:42,929;12891700;4482941
02.09.2014 12:36:43,442;12891062;4482941
02.09.2014 12:36:43,938;12891925;4482941
02.09.2014 12:36:44,451;12891868;4482941
02.09.2014 12:36:44,954;12891293;4482941
02.09.2014 12:36:45,471;12891312;4482941
02.09.2014 12:36:45,973;12891700;4482941
02.09.2014 12:36:46,484;12891718;4482941
02.09.2014 12:36:46,985;12891168;4482941
02.09.2014 12:36:47,498;12891493;4482941
02.09.2014 12:36:47,995;12891618;4482941
02.09.2014 12:36:48,510;12891593;4482941
02.09.2014 12:36:49,006;12891400;4482941
02.09.2014 12:36:49,519;12891575;4482941
02.09.2014 12:36:50,031;12891706;4482941
02.09.2014 12:36:50,536;12891581;4482941
02.09.2014 12:36:51,041;12891843;4482941
02.09.2014 12:36:51,556;12891750;4482941
02.09.2014 12:36:52,056;12891568;4482941
02.09.2014 12:36:52,571;12891800;4482941
02.09.2014 12:36:53,062;12891700;4482941
02.09.2014 12:36:53,584;12891800;4482941
02.09.2014 12:36:54,075;12891843;4482941
02.09.2014 12:36:54,590;12891581;4482941
02.09.2014 12:36:55,103;12891475;4482941
02.09.2014 12:36:55,616;12891506;4482941
02.09.2014 12:36:56,112;12891506;4482941
02.09.2014 12:36:56,615;12891500;4482941
02.09.2014 12:36:57,127;12891500;4482941
02.09.2014 12:36:57,641;12891500;4482941
02.09.2014 12:36:58,143;12891412;4482941
02.09.2014 12:36:58,651;12891912;4482941
02.09.2014 12:36:59,147;12891493;4482941
02.09.2014 12:36:59,663;12891593;4482941
02.09.2014 12:37:00,157;12891487;4482941
02.09.2014 12:37:00,678;12891487;4482941
02.09.2014 12:37:01,193;12891618;4482941
02.09.2014 12:37:01,718;12891243;4482941
02.09.2014 12:37:02,217;12891731;4482941
02.09.2014 12:37:02,736;12891800;4482941
02.09.2014 12:37:03,253;12891518;4482941
02.09.2014 12:37:03,769;12891587;4482941
02.09.2014 12:37:04,276;12891687;4482941
02.09.2014 12:37:04,778;12891837;4482941
02.09.2014 12:37:05,274;12891587;4482941
02.09.2014 12:37:05,787;12891825;4482941
02.09.2014 12:37:06,298;12891700;4482941
02.09.2014 12:37:06,814;12891800;4482941
02.09.2014 12:37:07,310;12891543;4482941
02.09.2014 12:37:07,823;12891706;4482941
02.09.2014 12:37:08,331;12891606;4482941
02.09.2014 12:37:08,838;12891487;4482941
02.09.2014 12:37:09,335;12891500;4482941
02.09.2014 12:37:09,848;12891706;4482941
02.09.2014 12:37:10,344;12891875;4482941
02.09.2014 12:37:10,861;12891418;4482941
02.09.2014 12:37:11,354;12891706;4482941
02.09.2014 12:37:11,875;12891137;4482941
02.09.2014 12:37:12,388;12891275;4482941
02.09.2014 12:37:12,885;12891831;4482941
02.09.2014 12:37:13,393;12891731;4482941
02.09.2014 12:37:13,911;12891725;4482941
02.09.2014 12:37:14,407;12891800;4482941
02.09.2014 12:37:14,920;12891493;4482941
02.09.2014 12:37:15,417;12891887;4482941
02.09.2014 12:37:15,929;12891600;4482941
02.09.2014 12:37:16,426;12891906;4482941
02.09.2014 12:37:16,944;12891537;4482941
02.09.2014 12:37:17,445;12891593;4482941
02.09.2014 12:37:17,959;12891387;4482941
02.09.2014 12:37:18,469;12892100;4482941
02.09.2014 12:37:18,979;12891600;4482941
02.09.2014 12:37:19,476;12891700;4482941
02.09.2014 12:37:19,989;12891912;4482941
02.09.2014 12:37:20,485;12891600;4482941
02.09.2014 12:37:20,996;12891687;4482941
02.09.2014 12:37:21,493;12891587;4482941
02.09.2014 12:37:22,023;12891606;4482941
02.09.2014 12:37:22,531;12891693;4482941
02.09.2014 12:37:23,033;12891875;4482941
02.09.2014 12:37:23,530;12891587;4482941
02.09.2014 12:37:24,046;12891468;4482941
02.09.2014 12:37:24,556;12891800;4482941
02.09.2014 12:37:25,055;12891600;4482941
02.09.2014 12:37:25,564;12891506;4482941
02.09.2014 12:37:26,067;12891375;4482941
02.09.2014 12:37:26,574;12891512;4482941
02.09.2014 12:37:27,092;12891787;4482941
02.09.2014 12:37:27,590;12891868;4482941
02.09.2014 12:37:28,102;12892006;4482941
02.09.2014 12:37:28,598;12891712;4482941
02.09.2014 12:37:29,117;12891662;4482941
02.09.2014 12:37:29,624;12891931;4482941
02.09.2014 12:37:30,138;12891575;4482941
02.09.2014 12:37:30,634;12891662;4482941
02.09.2014 12:37:31,135;12891806;4482941
02.09.2014 12:37:31,642;12891362;4482941
02.09.2014 12:37:32,162;12891400;4482941
02.09.2014 12:37:32,660;12891400;4482941
02.09.2014 12:37:33,171;12891481;4482941
02.09.2014 12:37:33,693;12891450;4482941
02.09.2014 12:37:34,189;12891331;4482941
02.09.2014 12:37:34,695;12891600;4482941
02.09.2014 12:37:35,205;12891712;4482941
02.09.2014 12:37:35,723;12891700;4482941
02.09.2014 12:37:36,223;12891612;4482941
02.09.2014 12:37:36,733;12891600;4482941
02.09.2014 12:37:37,229;12891625;4482941
02.09.2014 12:37:37,741;12891656;4482941
02.09.2014 12:37:38,256;12891387;4482941
02.09.2014 12:37:38,758;12891700;4482941
02.09.2014 12:37:39,265;12891662;4482941
02.09.2014 12:37:39,773;12891543;4482941
02.09.2014 12:37:40,279;12891393;4482941
02.09.2014 12:37:40,792;12891831;4482941
02.09.2014 12:37:41,289;12891600;4482941
02.09.2014 12:37:41,804;12891687;4482941
02.09.2014 12:37:42,311;12891656;4482941
02.09.2014 12:37:42,815;12891300;4482941
02.09.2014 12:37:43,327;12891906;4482941
02.09.2014 12:37:43,828;12891368;4482941
02.09.2014 12:37:44,335;12891662;4482941
02.09.2014 12:37:44,837;12891468;4482941
02.09.2014 12:37:45,344;12891900;4482941
02.09.2014 12:37:45,864;12891593;4482941
02.09.2014 12:37:46,382;12891725;4482941
02.09.2014 12:37:46,874;12891381;4482941
02.09.2014 12:37:47,371;12891593;4482941
02.09.2014 12:37:47,921;12891500;4482941
02.09.2014 12:37:48,386;12891706;4482941
02.09.2014 12:37:48,947;12891800;4482941
02.09.2014 12:37:49,412;12891450;4482941
02.09.2014 12:37:49,955;12891587;4482941
02.09.2014 12:37:50,412;12891431;4482941
02.09.2014 12:37:50,977;12891537;4482941
02.09.2014 12:37:51,440;12891693;4482941
02.09.2014 12:37:51,940;12891700;4482941
02.09.2014 12:37:52,455;12891806;4482941
02.09.2014 12:37:52,980;12891487;4482941
02.09.2014 12:37:53,475;12891625;4482941
02.09.2014 12:37:54,005;12891500;4482941
02.09.2014 12:37:54,508;12891262;4482941
02.09.2014 12:37:55,013;12891293;4482941
02.09.2014 12:37:55,533;12891750;4482941
02.09.2014 12:37:56,033;12891800;4482941
02.09.2014 12:37:56,565;12891693;4482941
02.09.2014 12:37:57,070;12891600;4482941
02.09.2014 12:37:57,585;12891762;4482941
02.09.2014 12:37:58,097;12891318;4482941
02.09.2014 12:37:58,594;12891450;4482941
02.09.2014 12:37:59,123;12891600;4482941
02.09.2014 12:37:59,603;12891812;4482941
02.09.2014 12:38:00,132;12891287;4482941
02.09.2014 12:38:00,630;12891943;4482941
02.09.2014 12:38:01,142;12891706;4482941
02.09.2014 12:38:01,639;12891700;4482941
02.09.2014 12:38:02,156;12891506;4482941
02.09.2014 12:38:02,665;12891487;4482941
02.09.2014 12:38:03,168;12891687;4482941
02.09.2014 12:38:03,673;12891631;4482941
02.09.2014 12:38:04,190;12891487;4482941
02.09.2014 12:38:04,683;12891493;4482941
02.09.2014 12:38:05,201;12891962;4482941
02.09.2014 12:38:05,705;12891825;4482941
02.09.2014 12:38:06,223;12891931;4482941
02.09.2014 12:38:06,734;12891543;4482941
02.09.2014 12:38:07,230;12891437;4482941
02.09.2014 12:38:07,742;12891706;4482941
02.09.2014 12:38:08,238;12891831;4482941
02.09.2014 12:38:08,757;12891550;4482941
02.09.2014 12:38:09,265;12891593;4482941
02.09.2014 12:38:09,767;12891456;4482941
02.09.2014 12:38:10,274;12891700;4482941
02.09.2014 12:38:10,776;12891500;4482941
02.09.2014 12:38:11,289;12891700;4482941
02.09.2014 12:38:11,802;12891512;4482941
02.09.2014 12:38:12,298;12891606;4482941
02.09.2014 12:38:12,812;12891825;4482941
02.09.2014 12:38:13,314;12891656;4482941
02.09.2014 12:38:13,825;12891681;4482941
02.09.2014 12:38:14,333;12891700;4482941
02.09.2014 12:38:14,838;12891818;4482941
02.09.2014 12:38:15,342;12891700;4482941
02.09.2014 12:38:15,844;12891593;4482941
02.09.2014 12:38:16,371;12891943;4482941
02.09.2014 12:38:16,872;12891493;4482941
02.09.2014 12:38:17,369;12891606;4482941
02.09.2014 12:38:17,882;12891337;4482941
02.09.2014 12:38:18,395;12891400;4482941
02.09.2014 12:38:18,895;12891306;4482941
02.09.2014 12:38:19,403;12891693;4482941
02.09.2014 12:38:19,905;12891387;4482941
02.09.2014 12:38:20,412;12892018;4482941
02.09.2014 12:38:20,915;12891293;4482941
02.09.2014 12:38:21,428;12891606;4482941
02.09.2014 12:38:21,933;12891612;4482941
02.09.2014 12:38:22,440;12891506;4482941
02.09.2014 12:38:22,945;12891918;4482941
02.09.2014 12:38:23,463;12891737;4482941
02.09.2014 12:38:23,974;12891706;4482941
02.09.2014 12:38:24,470;12891500;4482941
02.09.2014 12:38:24,972;12891800;4482941
02.09.2014 12:38:25,479;12891600;4482941
02.09.2014 12:38:25,991;12891562;4482941
02.09.2014 12:38:26,505;12891706;4482941
02.09.2014 12:38:27,006;12891406;4482941
02.09.2014 12:38:27,512;12891856;4482941
02.09.2014 12:38:28,022;12891775;4482941
02.09.2014 12:38:28,534;12890787;4482156
02.09.2014 12:38:29,044;12814200;4474773
02.09.2014 12:38:29,539;12640693;4464232
02.09.2014 12:38:30,050;12343431;4453238
02.09.2014 12:38:30,545;11965843;4443372
02.09.2014 12:38:31,056;11483237;4432953
02.09.2014 12:38:31,564;11085981;4423011
02.09.2014 12:38:32,080;10821987;4413587
02.09.2014 12:38:32,592;10646100;4403720
02.09.2014 12:38:33,119;10585993;4399918
02.09.2014 12:38:33,630;10588675;4399982
02.09.2014 12:38:34,134;10588300;4399976
02.09.2014 12:38:34,645;10588700;4399976
02.09.2014 12:38:35,152;10589100;4399976
02.09.2014 12:38:35,671;10589487;4399976
02.09.2014 12:38:36,185;10589618;4399976
02.09.2014 12:38:36,677;10589993;4399976
02.09.2014 12:38:37,204;10589812;4399976
02.09.2014 12:38:37,683;10589587;4399976
02.09.2014 12:38:38,204;10589800;4399976
02.09.2014 12:38:38,711;10590275;4399976
02.09.2014 12:38:39,215;10589581;4399976
02.09.2014 12:38:39,722;10590100;4399976
02.09.2014 12:38:40,237;10590125;4399976
02.09.2014 12:38:40,743;10590106;4399976
02.09.2014 12:38:41,243;10589887;4399976
02.09.2014 12:38:41,751;10589906;4402098
02.09.2014 12:38:42,269;10589993;4435494
02.09.2014 12:38:42,769;10590006;4441250
02.09.2014 12:38:43,284;10589893;4446412
02.09.2014 12:38:43,784;10590206;4500226
02.09.2014 12:38:44,293;10590187;4510122
02.09.2014 12:38:44,803;10589987;4510017
02.09.2014 12:38:45,309;10589993;4510005
02.09.2014 12:38:45,810;10589868;4510005
02.09.2014 12:38:46,328;10590100;4510005
02.09.2014 12:38:46,816;10589843;4510005
02.09.2014 12:38:47,333;10589987;4510005
02.09.2014 12:38:47,822;10589962;4510005
02.09.2014 12:38:48,350;10590006;4510005
02.09.2014 12:38:48,869;10590100;4510005
02.09.2014 12:38:49,380;10590093;4510005
02.09.2014 12:38:49,890;10589893;4510005
02.09.2014 12:38:50,416;10590200;4510005
02.09.2014 12:38:50,920;10589750;4510005
02.09.2014 12:38:51,416;10590106;4510005
02.09.2014 12:38:51,943;10590143;4510005
02.09.2014 12:38:52,438;10590150;4510005
02.09.2014 12:38:52,950;10590218;4510005
02.09.2014 12:38:53,467;10590081;4510005
02.09.2014 12:38:53,967;10590006;4510005
02.09.2014 12:38:54,462;10590118;4510005
02.09.2014 12:38:54,982;10590231;4510005
02.09.2014 12:38:55,477;10589875;4510005
02.09.2014 12:38:55,988;10590081;4510005
02.09.2014 12:38:56,493;10590037;4510005
02.09.2014 12:38:57,046;10590325;4510005
02.09.2014 12:38:57,505;10585518;4508639
02.09.2014 12:38:58,065;10454475;4515750
02.09.2014 12:38:58,524;10283625;4521017
02.09.2014 12:38:59,079;9960256;4527168
02.09.2014 12:38:59,549;9523156;4532831
02.09.2014 12:39:00,046;9076012;4538843
02.09.2014 12:39:00,556;8633468;4544709
02.09.2014 12:39:01,054;8151150;4550017
02.09.2014 12:39:01,563;7708637;4555744
02.09.2014 12:39:02,079;7229262;4561319
02.09.2014 12:39:02,574;6785318;4566366
02.09.2014 12:39:03,086;6305775;4571674
02.09.2014 12:39:03,599;5825231;4576837
02.09.2014 12:39:04,109;5382581;4581982
02.09.2014 12:39:04,600;4939825;4586558
02.09.2014 12:39:05,116;4458293;4591255
02.09.2014 12:39:05,612;4016000;4595500
02.09.2014 12:39:06,122;3536293;4599889
02.09.2014 12:39:06,630;3092237;4604029
02.09.2014 12:39:07,145;2612468;4607941
02.09.2014 12:39:07,659;2133237;4611238
02.09.2014 12:39:08,164;1652825;4614540
02.09.2014 12:39:08,682;1210506;4617383
02.09.2014 12:39:09,176;909968;4619005
02.09.2014 12:39:09,689;693731;4619011
02.09.2014 12:39:10,188;601231;4619000
02.09.2014 12:39:10,700;586000;4619000
02.09.2014 12:39:11,198;585462;4619000
02.09.2014 12:39:11,715;587943;4619000
02.09.2014 12:39:12,226;587125;4619000
02.09.2014 12:39:12,744;587493;4619000
02.09.2014 12:39:13,254;587687;4619000
02.09.2014 12:39:13,779;587800;4619000
02.09.2014 12:39:14,287;588293;4619000
02.09.2014 12:39:14,797;587675;4619000
